0.595744681,0.595744681,0.354911725,0.568181818,0.568181818,0.322830579,0.527777778,0.534883721,0.780487805,0.748466258,0.748466258,0.560201739,0.969263113,1,2
0.595744681,0.595744681,0.354911725,0.568181818,0.568181818,0.322830579,0.527777778,0.534883721,0.780487805,0.748466258,0.748466258,0.560201739,0.969263113,1,2
0.553191489,0.553191489,0.306020824,0.545454545,0.545454545,0.297520661,0.444444444,0.441860465,0.756097561,0.711656442,0.711656442,0.506454891,0.969263113,1,2
0.553191489,0.553191489,0.306020824,0.545454545,0.545454545,0.297520661,0.444444444,0.441860465,0.756097561,0.711656442,0.711656442,0.506454891,0.969263113,1,2
0.617021277,0.617021277,0.380715256,0.590909091,0.590909091,0.349173554,0.444444444,0.441860465,0.829268293,0.73006135,0.73006135,0.532989574,0.969263113,1,2
0.617021277,0.617021277,0.380715256,0.590909091,0.590909091,0.349173554,0.444444444,0.441860465,0.829268293,0.73006135,0.73006135,0.532989574,0.969263113,1,2
0.638297872,0.638297872,0.407424174,0.590909091,0.590909091,0.349173554,0.611111111,0.604651163,0.682926829,0.699386503,0.699386503,0.489141481,0.976064416,0.943695941,2
0.638297872,0.638297872,0.407424174,0.590909091,0.590909091,0.349173554,0.611111111,0.604651163,0.682926829,0.699386503,0.699386503,0.489141481,0.976064416,0.943695941,2
0.595744681,0.595744681,0.354911725,0.613636364,0.613636364,0.376549587,0.611111111,0.604651163,0.634146341,0.613496933,0.613496933,0.376378486,0.976064416,0.943695941,2
0.595744681,0.595744681,0.354911725,0.613636364,0.613636364,0.376549587,0.611111111,0.604651163,0.634146341,0.613496933,0.613496933,0.376378486,0.976064416,0.943695941,2
0.595744681,0.595744681,0.354911725,0.613636364,0.613636364,0.376549587,0.444444444,0.441860465,0.731707317,0.760736196,0.760736196,0.57871956,0.976064416,0.943695941,2
0.595744681,0.595744681,0.354911725,0.613636364,0.613636364,0.376549587,0.444444444,0.441860465,0.731707317,0.760736196,0.760736196,0.57871956,0.976064416,0.943695941,2
0.680851064,0.680851064,0.463558171,0.704545455,0.704545455,0.496384298,0.666666667,0.674418605,0.87804878,0.834355828,0.834355828,0.696149648,0.969144001,0.949265855,2
0.680851064,0.680851064,0.463558171,0.704545455,0.704545455,0.496384298,0.666666667,0.674418605,0.87804878,0.834355828,0.834355828,0.696149648,0.969144001,0.949265855,2
0.744680851,0.744680851,0.55454957,0.704545455,0.704545455,0.496384298,0.805555556,0.813953488,0.756097561,0.797546012,0.797546012,0.636079642,0.969144001,0.949265855,2
0.744680851,0.744680851,0.55454957,0.704545455,0.704545455,0.496384298,0.805555556,0.813953488,0.756097561,0.797546012,0.797546012,0.636079642,0.969144001,0.949265855,2
0.468085106,0.468085106,0.219103667,0.5,0.5,0.25,0.486111111,0.488372093,0.87804878,0.717791411,0.717791411,0.51522451,0.969144001,0.949265855,2
0.468085106,0.468085106,0.219103667,0.5,0.5,0.25,0.486111111,0.488372093,0.87804878,0.717791411,0.717791411,0.51522451,0.969144001,0.949265855,2
0.70212766,0.70212766,0.49298325,0.795454545,0.795454545,0.632747934,0.638888889,0.627906977,0.853658537,0.840490798,0.840490798,0.706424781,0.970823482,0.983384528,2
0.70212766,0.70212766,0.49298325,0.795454545,0.795454545,0.632747934,0.638888889,0.627906977,0.853658537,0.840490798,0.840490798,0.706424781,0.970823482,0.983384528,2
0.787234043,0.787234043,0.619737438,0.795454545,0.795454545,0.632747934,0.833333333,0.837209302,0.853658537,0.797546012,0.797546012,0.636079642,0.970823482,0.983384528,2
0.787234043,0.787234043,0.619737438,0.795454545,0.795454545,0.632747934,0.833333333,0.837209302,0.853658537,0.797546012,0.797546012,0.636079642,0.970823482,0.983384528,2
0.468085106,0.468085106,0.219103667,0.545454545,0.545454545,0.297520661,0.583333333,0.581395349,0.804878049,0.742331288,0.742331288,0.551055742,0.970823482,0.983384528,2
0.468085106,0.468085106,0.219103667,0.545454545,0.545454545,0.297520661,0.583333333,0.581395349,0.804878049,0.742331288,0.742331288,0.551055742,0.970823482,0.983384528,2
0.595744681,0.595744681,0.354911725,0.590909091,0.590909091,0.349173554,0.847222222,0.860465116,0.731707317,0.803680982,0.803680982,0.64590312,0.957107719,0.91396878,2
0.595744681,0.595744681,0.354911725,0.590909091,0.590909091,0.349173554,0.847222222,0.860465116,0.731707317,0.803680982,0.803680982,0.64590312,0.957107719,0.91396878,2
0.638297872,0.638297872,0.407424174,0.704545455,0.704545455,0.496384298,0.736111111,0.744186047,0.731707317,0.680981595,0.680981595,0.463735933,0.957107719,0.91396878,2
0.638297872,0.638297872,0.407424174,0.704545455,0.704545455,0.496384298,0.736111111,0.744186047,0.731707317,0.680981595,0.680981595,0.463735933,0.957107719,0.91396878,2
0.489361702,0.489361702,0.239474876,0.477272727,0.477272727,0.227789256,0.819444444,0.837209302,0.902439024,0.63803681,0.63803681,0.407090971,0.957107719,0.91396878,2
0.489361702,0.489361702,0.239474876,0.477272727,0.477272727,0.227789256,0.819444444,0.837209302,0.902439024,0.63803681,0.63803681,0.407090971,0.957107719,0.91396878,2
0.765957447,0.765957447,0.58669081,0.863636364,0.863636364,0.745867769,0.944444444,0.953488372,0.804878049,0.846625767,0.846625767,0.716775189,0.966493756,0.8930325,2
0.765957447,0.765957447,0.58669081,0.863636364,0.863636364,0.745867769,0.944444444,0.953488372,0.804878049,0.846625767,0.846625767,0.716775189,0.966493756,0.8930325,2
0.680851064,0.680851064,0.463558171,0.795454545,0.795454545,0.632747934,0.958333333,0.953488372,0.756097561,0.82208589,0.82208589,0.67582521,0.966493756,0.8930325,2
0.680851064,0.680851064,0.463558171,0.795454545,0.795454545,0.632747934,0.958333333,0.953488372,0.756097561,0.82208589,0.82208589,0.67582521,0.966493756,0.8930325,2
0.680851064,0.680851064,0.463558171,0.75,0.75,0.5625,0.430555556,0.441860465,0.756097561,0.742331288,0.742331288,0.551055742,0.966493756,0.8930325,2
0.680851064,0.680851064,0.463558171,0.75,0.75,0.5625,0.430555556,0.441860465,0.756097561,0.742331288,0.742331288,0.551055742,0.966493756,0.8930325,2
0.659574468,0.659574468,0.435038479,0.659090909,0.659090909,0.434400826,0.763888889,0.76744186,0.853658537,0.754601227,0.754601227,0.569423012,0.950747131,0.867107651,2
0.659574468,0.659574468,0.435038479,0.659090909,0.659090909,0.434400826,0.763888889,0.76744186,0.853658537,0.754601227,0.754601227,0.569423012,0.950747131,0.867107651,2
0.638297872,0.638297872,0.407424174,0.795454545,0.795454545,0.632747934,0.902777778,0.906976744,0.707317073,0.748466258,0.748466258,0.560201739,0.950747131,0.867107651,2
0.638297872,0.638297872,0.407424174,0.795454545,0.795454545,0.632747934,0.902777778,0.906976744,0.707317073,0.748466258,0.748466258,0.560201739,0.950747131,0.867107651,2
0.595744681,0.595744681,0.354911725,0.681818182,0.681818182,0.464876033,0.569444444,0.581395349,0.804878049,0.773006135,0.773006135,0.597538485,0.950747131,0.867107651,2
0.595744681,0.595744681,0.354911725,0.681818182,0.681818182,0.464876033,0.569444444,0.581395349,0.804878049,0.773006135,0.773006135,0.597538485,0.950747131,0.867107651,2
0.744680851,0.744680851,0.55454957,0.772727273,0.772727273,0.597107438,0.777777778,0.76744186,0.853658537,0.858895706,0.858895706,0.737701833,0.959930677,0.905994925,2
0.744680851,0.744680851,0.55454957,0.772727273,0.772727273,0.597107438,0.777777778,0.76744186,0.853658537,0.858895706,0.858895706,0.737701833,0.959930677,0.905994925,2
0.638297872,0.638297872,0.407424174,0.795454545,0.795454545,0.632747934,0.902777778,0.906976744,0.707317073,0.748466258,0.748466258,0.560201739,0.959930677,0.905994925,2
0.638297872,0.638297872,0.407424174,0.795454545,0.795454545,0.632747934,0.902777778,0.906976744,0.707317073,0.748466258,0.748466258,0.560201739,0.959930677,0.905994925,2
0.489361702,0.489361702,0.239474876,0.522727273,0.522727273,0.273243802,0.527777778,0.534883721,0.731707317,0.748466258,0.748466258,0.560201739,0.959930677,0.905994925,2
0.489361702,0.489361702,0.239474876,0.522727273,0.522727273,0.273243802,0.527777778,0.534883721,0.731707317,0.748466258,0.748466258,0.560201739,0.959930677,0.905994925,2
0.765957447,0.765957447,0.58669081,0.636363636,0.636363636,0.404958678,0.611111111,0.604651163,0.780487805,0.840490798,0.840490798,0.706424781,0.969465603,0.913992348,2
0.765957447,0.765957447,0.58669081,0.636363636,0.636363636,0.404958678,0.611111111,0.604651163,0.780487805,0.840490798,0.840490798,0.706424781,0.969465603,0.913992348,2
0.638297872,0.638297872,0.407424174,0.727272727,0.727272727,0.52892562,0.680555556,0.674418605,0.731707317,0.797546012,0.797546012,0.636079642,0.969465603,0.913992348,2
0.638297872,0.638297872,0.407424174,0.727272727,0.727272727,0.52892562,0.680555556,0.674418605,0.731707317,0.797546012,0.797546012,0.636079642,0.969465603,0.913992348,2
